article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
CR-0326,technology,"코오롱베니트-뉴로클, 오토딥러닝 기반 '품질검사 AI 솔루션' 출시 - 디일렉",2026-04-27,"<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1DeEFVU3F3eHBCbkl4enJmcWpMeGFTY1JXZERkWnNWRlJQcU1BV0ZaeXNEcTJicHdrNEYxOERnN1hERDVFcVhxWXJqX1pVZHdtT2FEX1VyeGU4WkF2UXg0NVg3aS12Zw?oc=5"" target=""_blank"">코오롱베니트-뉴로클, 오토딥러닝 기반 '품질검사 AI 솔루션' 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디일렉</font>","<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1DeEFVU3F3eHBCbkl4enJmcWpMeGFTY1JXZERkWnNWRlJQcU1BV0ZaeXNEcTJicHdrNEYxOERnN1hERDVFcVhxWXJqX1pVZHdtT2FEX1VyeGU4WkF2UXg0NVg3aS12Zw?oc=5"" target=""_blank"">코오롱베니트-뉴로클, 오토딥러닝 기반 '품질검사 AI 솔루션' 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디일렉</font>",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1DeEFVU3F3eHBCbkl4enJmcWpMeGFTY1JXZERkWnNWRlJQcU1BV0ZaeXNEcTJicHdrNEYxOERnN1hERDVFcVhxWXJqX1pVZHdtT2FEX1VyeGU4WkF2UXg0NVg3aS12Zw?oc=5,디일렉,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0327,technology,"디플리, 자동차 조립 로봇에 음향 AI 검사 솔루션 공급 - 머니투데이 - 머니투데이",2026-09-16,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1qenRDWWVDY0VQV0l2TjdMNlhYUjVETVdqRHp5VTJLdE1yaUtmWnFHOVlXNmg0RkhSTTN6M1N3MlhCbFRVVE50UFo1Z2JJdU5FblRBNWZEZmFRaGxFU3JlVE04aVRDWExjT3fSAW9BVV95cUxPbDdjTUVReXN1aXEydmJ3TGRfR0dVMFFCLVJtVFJYRy0yb2tXNFNha2VZRUNYbjF4YXdLQW5lbjUyMlNvMlVHalZXeUhLVE83azZQT2lkbnNMZ2xyaTJfYUJQb2NoTDE1SVVRSUs1Vzg?oc=5"" target=""_blank"">디플리, 자동차 조립 로봇에 음향 AI 검사 솔루션 공급 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>","<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1qenRDWWVDY0VQV0l2TjdMNlhYUjVETVdqRHp5VTJLdE1yaUtmWnFHOVlXNmg0RkhSTTN6M1N3MlhCbFRVVE50UFo1Z2JJdU5FblRBNWZEZmFRaGxFU3JlVE04aVRDWExjT3fSAW9BVV95cUxPbDdjTUVReXN1aXEydmJ3TGRfR0dVMFFCLVJtVFJYRy0yb2tXNFNha2VZRUNYbjF4YXdLQW5lbjUyMlNvMlVHalZXeUhLVE83azZQT2lkbnNMZ2xyaTJfYUJQb2NoTDE1SVVRSUs1Vzg?oc=5"" target=""_blank"">디플리, 자동차 조립 로봇에 음향 AI 검사 솔루션 공급 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE1qenRDWWVDY0VQV0l2TjdMNlhYUjVETVdqRHp5VTJLdE1yaUtmWnFHOVlXNmg0RkhSTTN6M1N3MlhCbFRVVE50UFo1Z2JJdU5FblRBNWZEZmFRaGxFU3JlVE04aVRDWExjT3fSAW9BVV95cUxPbDdjTUVReXN1aXEydmJ3TGRfR0dVMFFCLVJtVFJYRy0yb2tXNFNha2VZRUNYbjF4YXdLQW5lbjUyMlNvMlVHalZXeUhLVE83azZQT2lkbnNMZ2xyaTJfYUJQb2NoTDE1SVVRSUs1Vzg?oc=5,머니투데이,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0328,technology,"[AW 베트남 2026] 머신앤비전, 올인원 AI 비전검사 시스템 ‘비전메이트’ 선보인다 - 헬로티",2026-08-26,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTFB0VG9FbVI5bGM5Z1p5LTM4OGdSRTZjdFE3U3VqS1lFQUpHTFJoTWg5U3dlc0JLQmtDdUY0cjFPeWJfTS1DTnVUOVZNeGEzOG1XMFV3VDZpRldtYUxIWUZr?oc=5"" target=""_blank"">[AW 베트남 2026] 머신앤비전, 올인원 AI 비전검사 시스템 ‘비전메이트’ 선보인다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTFB0VG9FbVI5bGM5Z1p5LTM4OGdSRTZjdFE3U3VqS1lFQUpHTFJoTWg5U3dlc0JLQmtDdUY0cjFPeWJfTS1DTnVUOVZNeGEzOG1XMFV3VDZpRldtYUxIWUZr?oc=5"" target=""_blank"">[AW 베트남 2026] 머신앤비전, 올인원 AI 비전검사 시스템 ‘비전메이트’ 선보인다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTFB0VG9FbVI5bGM5Z1p5LTM4OGdSRTZjdFE3U3VqS1lFQUpHTFJoTWg5U3dlc0JLQmtDdUY0cjFPeWJfTS1DTnVUOVZNeGEzOG1XMFV3VDZpRldtYUxIWUZr?oc=5,헬로티,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0329,technology,"[KPCA SHOW 2026 프리뷰] 크레셈, AI 비전 검사·인라인 자동화로 스마트 팩토리 구현 앞당긴다 - 헬로티",2026-08-21,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9uSFhKMDBZaUgxTHMwa0VLTmRTWEtRRi1hVjFYUzFVb044R29jTW44clJfa0xBOXVUNTlrNy1LdDd5aFNjaFJ3MlFQSGRKVFpkcTdxN3JXcTZHdy1falpF?oc=5"" target=""_blank"">[KPCA SHOW 2026 프리뷰] 크레셈, AI 비전 검사·인라인 자동화로 스마트 팩토리 구현 앞당긴다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9uSFhKMDBZaUgxTHMwa0VLTmRTWEtRRi1hVjFYUzFVb044R29jTW44clJfa0xBOXVUNTlrNy1LdDd5aFNjaFJ3MlFQSGRKVFpkcTdxN3JXcTZHdy1falpF?oc=5"" target=""_blank"">[KPCA SHOW 2026 프리뷰] 크레셈, AI 비전 검사·인라인 자동화로 스마트 팩토리 구현 앞당긴다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9uSFhKMDBZaUgxTHMwa0VLTmRTWEtRRi1hVjFYUzFVb044R29jTW44clJfa0xBOXVUNTlrNy1LdDd5aFNjaFJ3MlFQSGRKVFpkcTdxN3JXcTZHdy1falpF?oc=5,헬로티,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0330,technology,"바이슨, 이차전지 분야 복수 기업과 AI 비전검사 PoC 진행 - 머니투데이 - 머니투데이",2026-08-03,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE5fVUJvU0JUbjRnSGlhZkxLN1UzM3g1cl95UWV6UHNyb3RCOHNuSGtsRm5RUjBQTjlld3RVclMybDZPUE1TYXBILWp0OTBHOTRIRlJiTHZDT1hyU3RybG50OHR6Z0FMaFFxdEw0btIBckFVX3lxTE4zQllyVlYwSXJ6b2kteG1uN0RPU0YzQXRlMGxVVlVOT1JfdnhhTjVIMlg5cmh1Wjc3N0VrQWFJLWVwX0prcHZzZzl6cTE2bTJNZGx0bXZYeFk5eHNvSnFLRkVKbHhaa1FpbjdsTnZoQVo0UQ?oc=5"" target=""_blank"">바이슨, 이차전지 분야 복수 기업과 AI 비전검사 PoC 진행 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>","<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE5fVUJvU0JUbjRnSGlhZkxLN1UzM3g1cl95UWV6UHNyb3RCOHNuSGtsRm5RUjBQTjlld3RVclMybDZPUE1TYXBILWp0OTBHOTRIRlJiTHZDT1hyU3RybG50OHR6Z0FMaFFxdEw0btIBckFVX3lxTE4zQllyVlYwSXJ6b2kteG1uN0RPU0YzQXRlMGxVVlVOT1JfdnhhTjVIMlg5cmh1Wjc3N0VrQWFJLWVwX0prcHZzZzl6cTE2bTJNZGx0bXZYeFk5eHNvSnFLRkVKbHhaa1FpbjdsTnZoQVo0UQ?oc=5"" target=""_blank"">바이슨, 이차전지 분야 복수 기업과 AI 비전검사 PoC 진행 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE5fVUJvU0JUbjRnSGlhZkxLN1UzM3g1cl95UWV6UHNyb3RCOHNuSGtsRm5RUjBQTjlld3RVclMybDZPUE1TYXBILWp0OTBHOTRIRlJiTHZDT1hyU3RybG50OHR6Z0FMaFFxdEw0btIBckFVX3lxTE4zQllyVlYwSXJ6b2kteG1uN0RPU0YzQXRlMGxVVlVOT1JfdnhhTjVIMlg5cmh1Wjc3N0VrQWFJLWVwX0prcHZzZzl6cTE2bTJNZGx0bXZYeFk5eHNvSnFLRkVKbHhaa1FpbjdsTnZoQVo0UQ?oc=5,머니투데이,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0331,technology,"코어이미징, 뉴로클·센소파트 대리점 계약으로 AI 비전 포트폴리오 확대 - 헬로티",2026-08-24,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9YcU5pcFVELUozQXpoX3FqY1lsLWlITFcxX1JRMk5zVDlYcVlSTXVQWnFHLXVZQTZqdllPZlJJMFUxQUM2X29UM0I2ZW9HQU5KekIwM1FLLXlJdGQ1TWNJ?oc=5"" target=""_blank"">코어이미징, 뉴로클·센소파트 대리점 계약으로 AI 비전 포트폴리오 확대</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9YcU5pcFVELUozQXpoX3FqY1lsLWlITFcxX1JRMk5zVDlYcVlSTXVQWnFHLXVZQTZqdllPZlJJMFUxQUM2X29UM0I2ZW9HQU5KekIwM1FLLXlJdGQ1TWNJ?oc=5"" target=""_blank"">코어이미징, 뉴로클·센소파트 대리점 계약으로 AI 비전 포트폴리오 확대</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9YcU5pcFVELUozQXpoX3FqY1lsLWlITFcxX1JRMk5zVDlYcVlSTXVQWnFHLXVZQTZqdllPZlJJMFUxQUM2X29UM0I2ZW9HQU5KekIwM1FLLXlJdGQ1TWNJ?oc=5,헬로티,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0332,technology,"[일렉 스타] 디에스, 반도체 패키징 AI 검사에서 로보틱스까지 확장 - 디일렉",2026-08-05,"<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE0yQ1hiOTZUMnBwTVUtRjVMNFdVWjBnTElSdW50cDZZSFRTbHpYYzc5d0hKZDA1dVVLdTZ6UERvSF9iQWZGaTR3aG5nX1A4Ym1uNXVXZmN3VTZCQzlVQmo3TzRscU41dw?oc=5"" target=""_blank"">[일렉 스타] 디에스, 반도체 패키징 AI 검사에서 로보틱스까지 확장</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디일렉</font>","<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE0yQ1hiOTZUMnBwTVUtRjVMNFdVWjBnTElSdW50cDZZSFRTbHpYYzc5d0hKZDA1dVVLdTZ6UERvSF9iQWZGaTR3aG5nX1A4Ym1uNXVXZmN3VTZCQzlVQmo3TzRscU41dw?oc=5"" target=""_blank"">[일렉 스타] 디에스, 반도체 패키징 AI 검사에서 로보틱스까지 확장</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디일렉</font>",https://news.google.com/rss/articles/CBMiZkFVX3lxTE0yQ1hiOTZUMnBwTVUtRjVMNFdVWjBnTElSdW50cDZZSFRTbHpYYzc5d0hKZDA1dVVLdTZ6UERvSF9iQWZGaTR3aG5nX1A4Ym1uNXVXZmN3VTZCQzlVQmo3TzRscU41dw?oc=5,디일렉,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0333,technology,"위플로, 현대차그룹 컨소 주차 로봇 사업 'AI 외관 검사' 기술 공급 - 머니투데이 - 머니투데이",2026-09-10,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1POTB3Zzg2eTFraTFBdXNJbDdIR0NUeVZwRzJsa2F2WVZUSzVwYW43ZnpZWl92a3B1N3hCeVhSWW00UG9FaGRfeElPc1FjLXRPeXVNeThNTFZkTjNHVWFfajRzR01VeGc1UXfSAW9BVV95cUxOWExlQ0lQdGdBYkM3cWlWZWtXcW9GQldVUjFid2owQTdKdDVHM2cybVM3dmphTnV6QnZDUUdDMmRYcEF4a1RvcEprR25GTHNkQVBKQjU1c3NVSXNVSlpiNExwRmdqdG1XWHgtRG03b00?oc=5"" target=""_blank"">위플로, 현대차그룹 컨소 주차 로봇 사업 'AI 외관 검사' 기술 공급 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>","<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1POTB3Zzg2eTFraTFBdXNJbDdIR0NUeVZwRzJsa2F2WVZUSzVwYW43ZnpZWl92a3B1N3hCeVhSWW00UG9FaGRfeElPc1FjLXRPeXVNeThNTFZkTjNHVWFfajRzR01VeGc1UXfSAW9BVV95cUxOWExlQ0lQdGdBYkM3cWlWZWtXcW9GQldVUjFid2owQTdKdDVHM2cybVM3dmphTnV6QnZDUUdDMmRYcEF4a1RvcEprR25GTHNkQVBKQjU1c3NVSXNVSlpiNExwRmdqdG1XWHgtRG03b00?oc=5"" target=""_blank"">위플로, 현대차그룹 컨소 주차 로봇 사업 'AI 외관 검사' 기술 공급 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE1POTB3Zzg2eTFraTFBdXNJbDdIR0NUeVZwRzJsa2F2WVZUSzVwYW43ZnpZWl92a3B1N3hCeVhSWW00UG9FaGRfeElPc1FjLXRPeXVNeThNTFZkTjNHVWFfajRzR01VeGc1UXfSAW9BVV95cUxOWExlQ0lQdGdBYkM3cWlWZWtXcW9GQldVUjFid2owQTdKdDVHM2cybVM3dmphTnV6QnZDUUdDMmRYcEF4a1RvcEprR25GTHNkQVBKQjU1c3NVSXNVSlpiNExwRmdqdG1XWHgtRG03b00?oc=5,머니투데이,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0334,technology,"[2026 산업AX KOREA] 코그넥스코리아, 엣지 AI 비전 신제품 2종으로 고속 제조 현장의 검사 자동화 혁신 제시 - 헬로티",2026-06-16,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9TUnFRWUJ6VFNULTNwQ3huU09QeU5ZNXR2M05lUlpYanotNExBMDhMalB2bk84STZlN2FCREx2UkRXOElRZnQwRERha1Bpb2Z6bUwxTkNrWGRSYU5sc0Nn?oc=5"" target=""_blank"">[2026 산업AX KOREA] 코그넥스코리아, 엣지 AI 비전 신제품 2종으로 고속 제조 현장의 검사 자동화 혁신 제시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9TUnFRWUJ6VFNULTNwQ3huU09QeU5ZNXR2M05lUlpYanotNExBMDhMalB2bk84STZlN2FCREx2UkRXOElRZnQwRERha1Bpb2Z6bUwxTkNrWGRSYU5sc0Nn?oc=5"" target=""_blank"">[2026 산업AX KOREA] 코그넥스코리아, 엣지 AI 비전 신제품 2종으로 고속 제조 현장의 검사 자동화 혁신 제시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9TUnFRWUJ6VFNULTNwQ3huU09QeU5ZNXR2M05lUlpYanotNExBMDhMalB2bk84STZlN2FCREx2UkRXOElRZnQwRERha1Bpb2Z6bUwxTkNrWGRSYU5sc0Nn?oc=5,헬로티,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0335,technology,"코오롱베니트-뉴로클, 산업 현장 품질검사 AI 솔루션 출시 - AI타임스",2026-04-27,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE5IWHFEVXdVZ29ldDkwb3VXN0VGa2tsUWNhZjZ1b0o3QVZlTFY0TG95bTBUOVhIRUk3OF9LcHhVSU9UT3J1czYyV3c1ZnRZUkFfNktaazFoYnZZU0U0MW9oUEIya0N1NXlHb2c?oc=5"" target=""_blank"">코오롱베니트-뉴로클, 산업 현장 품질검사 AI 솔루션 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI타임스</font>","<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE5IWHFEVXdVZ29ldDkwb3VXN0VGa2tsUWNhZjZ1b0o3QVZlTFY0TG95bTBUOVhIRUk3OF9LcHhVSU9UT3J1czYyV3c1ZnRZUkFfNktaazFoYnZZU0U0MW9oUEIya0N1NXlHb2c?oc=5"" target=""_blank"">코오롱베니트-뉴로클, 산업 현장 품질검사 AI 솔루션 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI타임스</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE5IWHFEVXdVZ29ldDkwb3VXN0VGa2tsUWNhZjZ1b0o3QVZlTFY0TG95bTBUOVhIRUk3OF9LcHhVSU9UT3J1czYyV3c1ZnRZUkFfNktaazFoYnZZU0U0MW9oUEIya0N1NXlHb2c?oc=5,AI타임스,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0336,technology,"서큘러스, 'DTF 2026'서 엣지 AI 안전·품질검사 솔루션 공개 - 머니투데이 - 머니투데이",2026-08-25,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE1NYVdPMTRRVHpWWjVHMHBzdTB0bHdtc2M2SFlvNDNQWmVhVXVkYTJNelZIZzd5ZjhrQkQxbm5hRDZ4U3NVSXd1cjl0Z2dMaTNLNmNRRVYyMGZYV192YzFvVnl1bFJRUk1mNkgyd9IBckFVX3lxTE5rVk5WMjlTUi1pa2xKYTFKc08xc1gwZGpkTENZZ2ZLMTdQSnljd3NiVV9HYjBVek9HQ1lMX0V5MnVucktndm1qeXJYYzlDRnlpRGZVRnhCMlliUXRYa1FiNmF5S193VnBaTlMzNlZJVjVDQQ?oc=5"" target=""_blank"">서큘러스, 'DTF 2026'서 엣지 AI 안전·품질검사 솔루션 공개 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>","<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE1NYVdPMTRRVHpWWjVHMHBzdTB0bHdtc2M2SFlvNDNQWmVhVXVkYTJNelZIZzd5ZjhrQkQxbm5hRDZ4U3NVSXd1cjl0Z2dMaTNLNmNRRVYyMGZYV192YzFvVnl1bFJRUk1mNkgyd9IBckFVX3lxTE5rVk5WMjlTUi1pa2xKYTFKc08xc1gwZGpkTENZZ2ZLMTdQSnljd3NiVV9HYjBVek9HQ1lMX0V5MnVucktndm1qeXJYYzlDRnlpRGZVRnhCMlliUXRYa1FiNmF5S193VnBaTlMzNlZJVjVDQQ?oc=5"" target=""_blank"">서큘러스, 'DTF 2026'서 엣지 AI 안전·품질검사 솔루션 공개 - 머니투데이</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE1NYVdPMTRRVHpWWjVHMHBzdTB0bHdtc2M2SFlvNDNQWmVhVXVkYTJNelZIZzd5ZjhrQkQxbm5hRDZ4U3NVSXd1cjl0Z2dMaTNLNmNRRVYyMGZYV192YzFvVnl1bFJRUk1mNkgyd9IBckFVX3lxTE5rVk5WMjlTUi1pa2xKYTFKc08xc1gwZGpkTENZZ2ZLMTdQSnljd3NiVV9HYjBVek9HQ1lMX0V5MnVucktndm1qeXJYYzlDRnlpRGZVRnhCMlliUXRYa1FiNmF5S193VnBaTlMzNlZJVjVDQQ?oc=5,머니투데이,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0337,technology,"링크제니시스, AI로 제조 검사·안전 자동화…STK 2026서 자율제조 비전 제시 - 헬로티",2026-06-18,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE1DSVdfZDJ2OEd4Y3VTMUpzNEJKTFIxdFVrNi1zeGkxMWtncnZzRXRYaHdCTVQxZFBTdXNZckducm9menVjNVlPMTJPcDc0TExDVW1hcXdpRklTT3gtZDlV?oc=5"" target=""_blank"">링크제니시스, AI로 제조 검사·안전 자동화…STK 2026서 자율제조 비전 제시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE1DSVdfZDJ2OEd4Y3VTMUpzNEJKTFIxdFVrNi1zeGkxMWtncnZzRXRYaHdCTVQxZFBTdXNZckducm9menVjNVlPMTJPcDc0TExDVW1hcXdpRklTT3gtZDlV?oc=5"" target=""_blank"">링크제니시스, AI로 제조 검사·안전 자동화…STK 2026서 자율제조 비전 제시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1DSVdfZDJ2OEd4Y3VTMUpzNEJKTFIxdFVrNi1zeGkxMWtncnZzRXRYaHdCTVQxZFBTdXNZckducm9menVjNVlPMTJPcDc0TExDVW1hcXdpRklTT3gtZDlV?oc=5,헬로티,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0338,technology,"저속부터 고속까지, 생산 규모에 맞춘 비전 검사 솔루션 제공 - 산업종합저널",2026-04-03,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE9xYWp4Wm9JWXpCSk5uM2xWZlZQLXpHaWhITG1FcWR5LU5tdjhManB3NnZ4bTJXaXJSOG1KRmVLQVF4UVNBdWtzZDFuOHg3dUlNN1Zr?oc=5"" target=""_blank"">저속부터 고속까지, 생산 규모에 맞춘 비전 검사 솔루션 제공</a>&nbsp;&nbsp;<font color=""#6f6f6f"">산업종합저널</font>","<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE9xYWp4Wm9JWXpCSk5uM2xWZlZQLXpHaWhITG1FcWR5LU5tdjhManB3NnZ4bTJXaXJSOG1KRmVLQVF4UVNBdWtzZDFuOHg3dUlNN1Zr?oc=5"" target=""_blank"">저속부터 고속까지, 생산 규모에 맞춘 비전 검사 솔루션 제공</a>&nbsp;&nbsp;<font color=""#6f6f6f"">산업종합저널</font>",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9xYWp4Wm9JWXpCSk5uM2xWZlZQLXpHaWhITG1FcWR5LU5tdjhManB3NnZ4bTJXaXJSOG1KRmVLQVF4UVNBdWtzZDFuOHg3dUlNN1Zr?oc=5,산업종합저널,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0339,technology,1~2분 양품 스캔으로 비전 검사 준비 완료 - 산업일보,2026-05-07,"<a href=""https://news.google.com/rss/articles/CBMiREFVX3lxTE1SbjBMd2pkYXgzbC13ZzJsSWlmSGNkc0twZDFNV3hOcjdKUG4weF8yRmFab3cxdjhCZ2hYWEZYNGhQQWZW?oc=5"" target=""_blank"">1~2분 양품 스캔으로 비전 검사 준비 완료</a>&nbsp;&nbsp;<font color=""#6f6f6f"">산업일보</font>","<a href=""https://news.google.com/rss/articles/CBMiREFVX3lxTE1SbjBMd2pkYXgzbC13ZzJsSWlmSGNkc0twZDFNV3hOcjdKUG4weF8yRmFab3cxdjhCZ2hYWEZYNGhQQWZW?oc=5"" target=""_blank"">1~2분 양품 스캔으로 비전 검사 준비 완료</a>&nbsp;&nbsp;<font color=""#6f6f6f"">산업일보</font>",https://news.google.com/rss/articles/CBMiREFVX3lxTE1SbjBMd2pkYXgzbC13ZzJsSWlmSGNkc0twZDFNV3hOcjdKUG4weF8yRmFab3cxdjhCZ2hYWEZYNGhQQWZW?oc=5,산업일보,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
CR-0340,technology,"크로스오버텍, 27일 코엑스서 3D·AI 비전 기술 세미나 개최 - 헬로티",2026-05-19,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFBpdVlmMzZCWllhbEduNHBqM1c4U3cySmM4cDBIUWxhR1FIemd5QkY1T1dTSEhEWjZ3ZmpnckprQ0ZJbXlWdGtpdFp2SHJUNm9OcWExQ3dsdWlJZw?oc=5"" target=""_blank"">크로스오버텍, 27일 코엑스서 3D·AI 비전 기술 세미나 개최</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>","<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFBpdVlmMzZCWllhbEduNHBqM1c4U3cySmM4cDBIUWxhR1FIemd5QkY1T1dTSEhEWjZ3ZmpnckprQ0ZJbXlWdGtpdFp2SHJUNm9OcWExQ3dsdWlJZw?oc=5"" target=""_blank"">크로스오버텍, 27일 코엑스서 3D·AI 비전 기술 세미나 개최</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬로티</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBpdVlmMzZCWllhbEduNHBqM1c4U3cySmM4cDBIUWxhR1FIemd5QkY1T1dTSEhEWjZ3ZmpnckprQ0ZJbXlWdGtpdFp2SHJUNm9OcWExQ3dsdWlJZw?oc=5,헬로티,,비전|AI|검사|솔루션,2026-09-22T03:55:03.431613+00:00,False,False,live_crawl
